source,target
WOS:000264858700028,"Massie DC, 1998, SPRING INT SER ENG C, P311"
WOS:000264858700028,"Minghim R, 1995, VISUALIZATION '95 - PROCEEDINGS, P110, DOI 10.1109/VISUAL.1995.480802"
WOS:000264858700028,"Rossing ThomasD., 2004, Principles of Vibration and Sound"
WOS:000264858700028,"SHELLEY S, 2008, P 14 INT C AUD DISPL, P12"
WOS:000264858700028,"VANDENDOEL K, 2004, AUDIO ANECDOTES TOOL"
WOS:000264858700028,"WIER CC, 1977, J ACOUST SOC AM, V61, P178, DOI 10.1121/1.381251"
WOS:000264858700028,"2006, SOUND TANGIBLE INTER"
WOS:000264858700028,"1997, SONIFICATION REPORT"
WOS:001337593100010,"Blanco ALA, 2020, J MULTIMODAL USER IN, V14, P207, DOI 10.1007/s12193-020-00319-x"
WOS:001337593100010,"Anderson A., 2014, A Sound Effect"
WOS:001337593100010,"Bodker S, 2016, 34TH ANNUAL CHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS, CHI 2016, P2538, DOI 10.1145/2858036.2858530"
WOS:001337593100010,"Ceraso S, 2014, COLL ENGL, V77, P102"
WOS:001337593100010,"Childs Edward, 2003, Using multi-channel spatialization in sonification: a case study with meteorological data"
WOS:001337593100010,"Chion M, 2019, AUDIO-VISION, 2 EDITION, P22"
WOS:001337593100010,"CHOWNING JM, 1971, J AUDIO ENG SOC, V19, P2"
WOS:001337593100010,"Chun Tie Y, 2019, SAGE OPEN MED, V7, DOI 10.1177/2050312118822927"
WOS:001337593100010,"Csikszentmihalyi M., 1981, The meaning of things: Domestic symbols and the self, P1"
WOS:001337593100010,"Einbond A., 2013, Noise in and as music, P57"
WOS:001337593100010,"Fauconnier G., 2003, RECHERCHES COMMUNICA, V19, P57, DOI [DOI 10.14428/REC.V19I19.48413, 10.14428/rec.v19i19.48413]"
WOS:001337593100010,"Glitchmachines, Hysteresis"
WOS:001337593100010,"Glitchmachines, Fracture"
WOS:001337593100010,"Hoffmann-Burchardi R., 2008, P INT C DIGITAL AUDI, P165"
WOS:001337593100010,"Hug D., 2008, P AUD 2008 3 C INT S"
WOS:001337593100010,"Laurel B., 2013, COMPUTERS THEATRE"
WOS:001337593100010,"Leech R, 2011, BRAIN LANG, V116, P83, DOI 10.1016/j.bandl.2010.11.001"
WOS:001337593100010,"Lenzi S., 2020, EAI Endorsed Transactions on Creative Technologies, V7, P23"
WOS:001337593100010,"Liljedahl M., 2010, 5 AUD MOSTL C C INT, P1"
WOS:001337593100010,"MacDonald D., 2018, Soundtrad, a method and tool for prototyping auditory displays: Can we apply it to an autonomous driving scenario?"
WOS:001337593100010,"McLeran A., 2008, P 5 SOUND MUS COMP C"
WOS:001337593100010,"Mills J., 2014, QUALITATIVE METHODOL"
WOS:001337593100010,"Moore B. C., 2012, An introduction to the psychology of hearing, VSixth, pp211"
WOS:001337593100010,"Moore B. C., 2012, An introduction to the psychology of hearing, VSixth, pp156"
WOS:001337593100010,"Moore B. C., 2012, An introduction to the psychology of hearing, VSixth, pp210"
WOS:001337593100010,"Nasir T., 2007, Sonification of spatial data"
WOS:001337593100010,"Nesvold ER, 2015, ASTROPHYS J, V815, DOI 10.1088/0004-637X/815/1/61"
WOS:001337593100010,"Oliveros Pauline., 2005, Deep Listening: A Composer's Sound Practice"
WOS:001337593100010,"Pauletto S., 2009, 4 C INT SOUND AUD MO, P77"
WOS:001337593100010,"Pichler H., 1980, AUDIO ENG SOC CONVEN, V65"
WOS:001337593100010,"Quinton-Napier Michael, Sonification of asteroid collisions in Beta Pictorius Exosolar System at 5ms playback speed"
WOS:001337593100010,"Reid G., 2000, Sound on Sound Magazine"
WOS:001337593100010,"Roddy S, 2020, J MULTIMODAL USER IN, V14, P143, DOI 10.1007/s12193-020-00318-y"
WOS:001337593100010,"Rosli M. H. W., 2015, P 12 SOUND MUS COMP"
WOS:001337593100010,"Swallow D., 2012, Live Audio: The Art of Mixing a Show"
WOS:001337593100010,"Tuuri K., 2007, Proceedings of Audio Mostly, P13"
WOS:001337593100010,"Tuuri K, 2012, J NEW MUSIC RES, V41, P137, DOI 10.1080/09298215.2011.614951"
WOS:001337593100010,"Verona D. J., 2017, Doctoral dissertation"
WOS:001337593100010,"Vickers P, 2014, Arxiv, DOI arXiv:1409.5282"
WOS:001337593100010,"Vickers P, 2013, Arxiv, DOI arXiv:1311.5880"
WOS:001337593100010,"Wolf K., 2019, Toward Supporting End-User Design of Soundscape Sonifications"
WOS:001337593100010,"Zettl H., 1999, SIGHT SOUND MOTION"
WOS:001140467800001,"[Anonymous], 1989, J. Acoust. Soc. Am, DOI DOI 10.1121/1.2027569"
WOS:001140467800001,"Avanzino L, 2018, GAIT POSTURE, V65, P57, DOI 10.1016/j.gaitpost.2018.06.171"
WOS:001140467800001,"Baker S P, 1985, Clin Geriatr Med, V1, P501"
WOS:001140467800001,"Ballora M, 2004, LEONARDO, V37, P41, DOI 10.1162/002409404772828094"
WOS:001140467800001,"Barrios JA, 2010, J BIOMECH, V43, P2208, DOI 10.1016/j.jbiomech.2010.03.040"
WOS:001140467800001,"Belkacem AN, 2020, FRONT NEUROSCI-SWITZ, V14, DOI 10.3389/fnins.2020.00692"
WOS:001140467800001,"Blanco A.L.A., 2018, P 24 INT C AUDITORY, P20"
WOS:001140467800001,"Bowman T, 2021, SENSORS-BASEL, V21, DOI 10.3390/s21103444"
WOS:001140467800001,"Brunnekreef JJ, 2005, BMC MUSCULOSKEL DIS, V6, DOI 10.1186/1471-2474-6-17"
WOS:001140467800001,"Celik Y, 2021, MED ENG PHYS, V87, P9, DOI 10.1016/j.medengphy.2020.11.005"
WOS:001140467800001,"De Cock VC, 2021, FRONT PSYCHOL, V12, DOI 10.3389/fpsyg.2021.655121"
WOS:001140467800001,"Dalla Bella S, 2018, ANN NY ACAD SCI, V1423, P308, DOI 10.1111/nyas.13859"
WOS:001140467800001,"Dubus G, 2013, PLOS ONE, V8, DOI 10.1371/journal.pone.0082491"
WOS:001140467800001,"Fernández-Del-Olmo M, 2012, MOVEMENT DISORD, V27, P1570, DOI 10.1002/mds.25168"
WOS:001140467800001,"Fiorente Nicola, 2023, Innov Clin Neurosci, V20, P11"
WOS:001140467800001,"Frank JS, 2003, AM J PREV MED, V25, P157, DOI 10.1016/S0749-3797(03)00179-X"
WOS:001140467800001,"Franklin KM, 2003, IEEE INFOR VIS, P4, DOI 10.1109/IV.2003.1217949"
WOS:001140467800001,"Giggins OM, 2013, J NEUROENG REHABIL, V10, DOI 10.1186/1743-0003-10-60"
WOS:001140467800001,"Gómez-González J, 2019, NEUROLOGIA, V34, P396, DOI 10.1016/j.nrl.2016.10.008"
WOS:001140467800001,"Graham A, 2019, RES TRANSP BUS MANAG, V30, DOI 10.1016/j.rtbm.2019.100380"
WOS:001140467800001,"Gray L, 2000, J Perinatol, V20, pS6"
WOS:001140467800001,"Hausdorff JM, 2007, EUR J NEUROSCI, V26, P2369, DOI 10.1111/j.1460-9568.2007.05810.x"
WOS:001140467800001,"Hermann T., 2011, SONIFICATION HDB"
WOS:001140467800001,"Hjortkjær J, 2014, J AUDIO ENG SOC, V62, P37, DOI 10.17743/jaes.2014.0003"
WOS:001140467800001,"Horak FB, 2013, MOVEMENT DISORD, V28, P1544, DOI 10.1002/mds.25684"
WOS:001140467800001,"Ivkovic V, 2016, PARKINSONISM RELAT D, V22, P42, DOI 10.1016/j.parkreldis.2015.11.006"
WOS:001140467800001,"Kharb A., 2011, INT J COMPUTATIONAL, V13, P78"
WOS:001140467800001,"Kim SJ, 2020, ANN NY ACAD SCI, V1473, P11, DOI 10.1111/nyas.14306"
WOS:001140467800001,"Laroche J, 1999, IEEE T SPEECH AUDI P, V7, P323, DOI 10.1109/89.759041"
WOS:001140467800001,"Ley-Flores J, 2022, SCI REP-UK, V12, DOI 10.1038/s41598-022-06210-x"
WOS:001140467800001,"Lim I, 2005, CLIN REHABIL, V19, P695, DOI 10.1191/0269215505cr906oa"
WOS:001140467800001,"Linnhoff D, 2022, SENSORS-BASEL, V22, DOI 10.3390/s22228782"
WOS:001140467800001,"Lord S, 2014, FRONT AGING NEUROSCI, V6, DOI 10.3389/fnagi.2014.00249"
WOS:001140467800001,"Lord S, 2013, J GERONTOL A-BIOL, V68, P820, DOI 10.1093/gerona/gls255"
WOS:001140467800001,"Lorenzoni V, 2018, PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON MOVEMENT AND COMPUTING (MOCO'18), DOI 10.1145/3212721.3212843"
WOS:001140467800001,"Maier M, 2019, FRONT SYST NEUROSCI, V13, DOI 10.3389/fnsys.2019.00074"
WOS:001140467800001,"Mezzarobba S, 2018, FRONT NEUROL, V8, DOI 10.3389/fneur.2017.00723"
WOS:001140467800001,"Morris R, 2017, J GERONTOL A-BIOL, V72, P1656, DOI 10.1093/gerona/glx071"
WOS:001140467800001,"Morris R, 2017, GAIT POSTURE, V52, P68, DOI 10.1016/j.gaitpost.2016.11.024"
WOS:001140467800001,"Muthukrishnan N, 2019, SENSORS-BASEL, V19, DOI 10.3390/s19245468"
WOS:001140467800001,"Nees M., 2012, The Sonification Handbook, P9"
WOS:001140467800001,"Nown TH, 2023, IEEE REV BIOMED ENG, V16, P672, DOI 10.1109/RBME.2022.3187840"
WOS:001140467800001,"Ozcan E., 2021, P SOUND MUSIC COMPUT, P276, DOI DOI 10.5281/ZENODO.5113511"
WOS:001140467800001,"Palacios-Navarro G, 2016, J BIOMED INFORM, V60, P49, DOI 10.1016/j.jbi.2016.01.006"
WOS:001140467800001,"Porciuncula F, 2018, PM&R, V10, pS220, DOI 10.1016/j.pmrj.2018.06.013"
WOS:001140467800001,"Prasanth H, 2021, SENSORS-BASEL, V21, DOI 10.3390/s21082727"
WOS:001140467800001,"qualisys, Motion Capture Mocap"
WOS:001140467800001,"Rantanen Taina, 2013, J Prev Med Public Health, V46 Suppl 1, pS50, DOI 10.3961/jpmph.2013.46.S.S50"
WOS:001140467800001,"Rodger MWM, 2014, IEEE T NEUR SYS REH, V22, P543, DOI 10.1109/TNSRE.2013.2285410"
WOS:001140467800001,"Sanderson P., 2004, P 2004 ANN C COMPUTE"
WOS:001140467800001,"Särkämö T, 2016, FRONT HUM NEUROSCI, V10, DOI 10.3389/fnhum.2016.00103"
WOS:001140467800001,"Sawe N, 2020, FRONT COMMUN, V5, DOI 10.3389/fcomm.2020.00046"
WOS:001140467800001,"Schmidt JC, 1996, INT CONF ACOUST SPEE, P1013, DOI 10.1109/ICASSP.1996.543295"
WOS:001140467800001,"Shojaeiarani J, 2020, NANOCOMPOSITES, V6, P41, DOI 10.1080/20550324.2019.1710974"
WOS:001140467800001,"Siedenburg K, 2019, SPRINGER HANDB AUDIT, V69, P1, DOI 10.1007/978-3-030-14832-4_1"
WOS:001140467800001,"Sklar A.G., A Wavelet-Based Pitch-Shifting Method"
WOS:001140467800001,"Spaulding SJ, 2013, ARCH PHYS MED REHAB, V94, P562, DOI 10.1016/j.apmr.2012.10.026"
WOS:001140467800001,"Torres AV, 2013, P ISON 2013 4 INT SO, P37"
WOS:001140467800001,"Trombini-Souza F, 2022, RES AGING, V44, P658, DOI 10.1177/01640275221073993"
WOS:001140467800001,"van der Marck MA, 2014, PARKINSONISM RELAT D, V20, P360, DOI 10.1016/j.parkreldis.2013.10.030"
WOS:001140467800001,"Verghese J, 2007, J NEUROL NEUROSUR PS, V78, P929, DOI 10.1136/jnnp.2006.106914"
WOS:001140467800001,"Vickers P, 2002, INTERACT COMPUT, V14, P435, DOI 10.1016/S0953-5438(02)00003-6"
WOS:001140467800001,"Vickers P., 2013, arXiv"
WOS:001140467800001,"Vickers P., 2016, ROUTLEDGE COMPANION, P135"
WOS:001140467800001,"Vickers P., 2011, The Sonification Handbook, P455"
WOS:001140467800001,"Young F, 2023, SENSORS-BASEL, V23, DOI 10.3390/s23084100"
WOS:001140467800001,"Zollinger SA, 2012, ANIM BEHAV, V84, pE1, DOI 10.1016/j.anbehav.2012.04.026"
WOS:000528664000023,"Bush S. F., 2006, P NANONET 06, P1"
WOS:000528664000023,"Franklin AD, 2012, NANO LETT, V12, P758, DOI 10.1021/nl203701g"
WOS:000528664000023,"Hermann T., 2011, SONIFICATION HDB"
WOS:000528664000023,"Kazakov V, 2016, ADV INTELL SYST, V449, P71, DOI 10.1007/978-3-319-32554-5_10"
WOS:000528664000023,"Patil N, 2009, IEEE T NANOTECHNOL, V8, P498, DOI 10.1109/TNANO.2009.2016562"
WOS:000528664000023,"Shakhnov V., 2017, ADV INTELLIGENT SYST, V636, P302"
WOS:000528664000023,"Shakhnov V. A., 2014, INT J MATH COMPUTERS, V8, P141"
WOS:000528664000023,"Shakhnov VA, 2014, PROC SPIE, V9440, DOI 10.1117/12.2179168"
WOS:000238352200076,"Blattner M. M., 1992, Multimedia Interface Design in Education. Proceedings of the NATO Advanced Research Workshop, P133"
WOS:000238352200076,"Bregman A.S., 1999, AUDITORY SCENE ANAL, V2nd"
WOS:000238352200076,"GARNER SC, 2004, 2004 INT C AUD DISPL"
WOS:000238352200076,"Gaver W. W., 1989, Human-Computer Interaction, V4, P67, DOI 10.1207/s15327051hci0401_3"
WOS:000238352200076,"Kramer G., 1994, INTRO AUDITORY DISPL"
WOS:000238352200076,"Mathews Max., 1999, Music, Cognition, and Computerized Sound: And Introduction to Psychoacoustics"
WOS:000238352200076,"MCCABE K, 1994, AUDITORY DISPLAY COM"
WOS:000238352200076,"Moore Brian., 2003, INTRO PSYCHOL HEARIN, Vfifth"
WOS:000238352200076,"Neuhoff JG, 2002, J EXP PSYCHOL-APPL, V8, P17, DOI 10.1037//1076-898X.8.1.17"
WOS:000238352200076,"Walker B.N., 2004, Ecological psychoacoustics and auditory displays: Hearing, grouping, and meaning making"
WOS:000238352200076,"WALKER BN, 2000, MAGNITUDE ESTIMATION"
WOS:000854023900001,"[Anonymous], 2012, Computational Culture"
WOS:000854023900001,"Barrass S., 2011, The sonification handbook, P145"
WOS:000854023900001,"Barrass S, 2012, AI SOC, V27, P177, DOI 10.1007/s00146-011-0335-5"
WOS:000854023900001,"Carleton University, 2021, INTERNET ARCHAEOL, DOI [10.11141/ia.56.8, 10.11141/ia.56.7, DOI 10.11141/IA.56.8]"
WOS:000854023900001,"Chafe C, CHRIS CHAFE"
WOS:000854023900001,"Clauss J, GROUND NOISE"
WOS:000854023900001,"Cobussen Marcel., 2016, The Routledge Companion to Sounding Art"
WOS:000854023900001,"Coop A. D., 2016, ICAD P, P177"
WOS:000854023900001,"Dombois F., 2011, The Sonification Handbook, P301"
WOS:000854023900001,"Dubus G, 2013, PLOS ONE, V8, DOI 10.1371/journal.pone.0082491"
WOS:000854023900001,"Edlund J., MUSIFICATION VIEW"
WOS:000854023900001,"Ernst Wolfgang., 2013, Digital Memory and the Archive, DOI DOI 10.5749/MINNESOTA/9780816677665.001.0001"
WOS:000854023900001,"Ernst Wolfgang., 2016, Sonic Time Machines: Explicit Sound, Sirenic Voices, and Implicit Sonicity"
WOS:000854023900001,"Fickers A, 2019, RECURSIONS THEOR MED, P45, DOI 10.5117/9789462982161_CH02"
WOS:000854023900001,"Fickers Andreas, 2014, Techne/Technology: Researching Cinema and Media Technologies-Their Development, Use, and Impact, P272"
WOS:000854023900001,"Goddard M, 2015, NEW MEDIA SOC, V17, P1761, DOI 10.1177/1461444814532193"
WOS:000854023900001,"Goddard Michael., 2018, Guerrilla Networks: An Anarchaeology of 1970s Radical Media Ecologies"
WOS:000854023900001,"Graham S., 2016, PROGRAMMING HISTORIA"
WOS:000854023900001,"Gresham-Lancaster S, 2012, AI SOC, V27, P207, DOI 10.1007/s00146-011-0337-3"
WOS:000854023900001,"Grond F, 2012, AI SOC, V27, P213, DOI 10.1007/s00146-011-0341-7"
WOS:000854023900001,"Harris Y, 2013, LEONARDO MUSIC J, V23, P13, DOI 10.1162/LMJ_a_00141"
WOS:000854023900001,"Hermann T., Definition Sonification--A Definition"
WOS:000854023900001,"Hertz G, 2012, LEONARDO, V45, P424, DOI 10.1162/LEON_a_00438"
WOS:000854023900001,"Kahn, 1987, ARTS SOUND ART MUSIC"
WOS:000854023900001,"Kahn Douglas., 1999, Noise, Water, Meat: A History of Sound in the Arts"
WOS:000854023900001,"Keidl PD, 2017, MOV IMAGE, V17, P20"
WOS:000854023900001,"Kelly C, 2018, Journal of Sonic Studies, V16"
WOS:000854023900001,"Landy L., 2016, But Is It (Also) Music? Retrieved from"
WOS:000854023900001,"Margulis E., 2014, REPEAT MUSIC PLAYS M"
WOS:000854023900001,"McGann Jerome., 2001, RADIANT TEXTUALITY L, P105, DOI DOI 10.1007/978-1-137-10738-1-5"
WOS:000854023900001,"Miyazaki, 2012, EPISTEMIC EXPT INFOR, V12, P78"
WOS:000854023900001,"Miyazaki S, 2013, CONTINUUM-J MEDIA CU, V27, P514, DOI 10.1080/10304312.2013.803302"
WOS:000854023900001,"Murthy Dhiraj., 2013, Twitter: Social Communication in the Twitter Age"
WOS:000854023900001,"Neuhoff J.G., 2011, The Sonification Handbook, P63"
WOS:000854023900001,"Neuhoff JG, 2019, P 25 INT C AUD DISPL, DOI DOI 10.21785/ICAD2019.069"
WOS:000854023900001,"Neumark N, 2017, LEONARDO SER, P1, DOI 10.7551/mitpress/9780262036139.001.0001"
WOS:000854023900001,"Rose E, 2013, LEONARDO MUSIC J, V23, P65, DOI 10.1162/LMJ_a_00157"
WOS:000854023900001,"Scaletti Carla, 2018, The Oxford Handbook of Algorithmic Music"
WOS:000854023900001,"Sinclair P, 2012, AI SOC, V27, P173, DOI 10.1007/s00146-011-0346-2"
WOS:000854023900001,"Strauven Wanda., 2013, Preserving and Exhibiting Media Art: Challenges and Perspectives, P59"
WOS:000854023900001,"Supper A., 2011, THE OXFORD HANDBOOK"
WOS:000854023900001,"Varni G, 2012, J MULTIMODAL USER IN, V5, P157, DOI 10.1007/s12193-011-0079-z"
WOS:000854023900001,"Vickers Paul, 2016, The Routledge Companion to Sounding Art, P135"
WOS:000854023900001,"Walker B.N., 2011, The Sonification Handbook, P9"
WOS:000854023900001,"Worrall David., 2009, OXFORD HDB COMPUTER, P312"
WOS:000854023900001,"Zareei, PUBLICATIONS M H"
WOS:000480549700009,"[Anonymous], 2003, P 2003 C NEW INTERFA"
WOS:000480549700009,"[Anonymous], P INT C AUD DISPL IC"
WOS:000480549700009,"Barthet M, 2016, P SIGCHI C HUM FACT"
WOS:000480549700009,"Chang CC, 2009, P SIGCHI C HUM FACT"
WOS:000480549700009,"Dahl Luke, TWEETDREAMS MAKING M"
WOS:000480549700009,"Dahl S, 2011, ACOUST SCI TECHNOL, V32, P168, DOI 10.1250/ast.32.168"
WOS:000480549700009,"Eriksson M, 2011, J SPORT SCI, V29, P253, DOI 10.1080/02640414.2010.523088"
WOS:000480549700009,"Goudarzi V, 2015, P INT C AUD DISPL IC"
WOS:000480549700009,"Grond F, 2014, ORGAN SOUND, V19, P41, DOI 10.1017/S1355771813000393"
WOS:000480549700009,"Hermann T, 2005, IEEE MULTIMEDIA, V12, P20, DOI 10.1109/MMUL.2005.26"
WOS:000480549700009,"Hill E, 2017, POS ICHEP2016"
WOS:000480549700009,"Hodl O, 2012, P INT COMP MUS C ICM"
WOS:000480549700009,"Hunt A, 2011, STRESS EARLY ONLINE, P1"
WOS:000480549700009,"Jin Z, 2015, P INT C NEW INT MUS"
WOS:000480549700009,"Kassambara A., 2017, PRACTICAL GUIDE CLUS, V1"
WOS:000480549700009,"Lee B, 2010, CHI2010: PROCEEDINGS OF THE 28TH ANNUAL CHI CONFERENCE ON HUMAN FACTORS IN COMPUTING SYSTEMS, VOLS 1-4, P2257"
WOS:000480549700009,"Lee SW, 2016, P WEB AUD C WAC"
WOS:000480549700009,"Madhaven N, 2016, P WEB AUD C WAC"
WOS:000480549700009,"Miranda E.R., 2006, computer music and digital audio series)"
WOS:000480549700009,"Oh J, 2011, P INT COMP MUS C ICM"
WOS:000480549700009,"Smus B., 2013, Web Audio API"
WOS:000480549700009,"Weger M, 2016, PLOS GENET, V12"
WOS:000480549700009,"Weinberg G, 2001, COMPUT MUSIC J, V25, P37, DOI 10.1162/014892601750302570"
WOS:000480549700009,"Zhao HX, 2005, IEEE MULTIMEDIA, V12, P26, DOI 10.1109/MMUL.2005.28"
WOS:001382586600011,"Carlile S., 2011, The Sonification Handbook, P41"
WOS:001382586600011,"Cook PerryR., 2011, The Sonification Handbook, P197"
WOS:001382586600011,"Dombois F., 2011, The Sonification Handbook, P301"
WOS:001382586600011,"Enrique Luis, 2023, Real-world IoT data for environ- mental analysis"
WOS:001382586600011,"Gomez-Quintana S, 2021, IEEE ENG MED BIO, P277, DOI 10.1109/EMBC46164.2021.9630253"
WOS:001382586600011,"Hermann T., 2011, The Sonification Handbook, P399"
WOS:001382586600011,"Poret M., 2023, 2023 INT C AUD DISPL, P23"
WOS:001382586600011,"Roddy S., 2021, 26 INT C AUD DISPL, P105"
WOS:001382586600011,"Sarmento P., 2020, 10 WKSP UB MUS UBIMU, P48"
WOS:001382586600011,"Smart Dublin, 2023, Noise and Air Quality Monitoring API DCC"
WOS:001382586600011,"Stephen Roddy, 2024, Zenodo, DOI 10.5281/ZENODO.11414298"
WOS:001382586600011,"Turchet L, 2023, IEEE INTERNET THINGS, V10, P11264, DOI 10.1109/JIOT.2023.3253602"
WOS:001382586600011,"Turchet L, 2019, PROCEEDINGS OF THE 14TH INTERNATIONAL AUDIO MOSTLY CONFERENCE, AM 2019, P252, DOI 10.1145/3356590.3356631"
WOS:001382586600011,"Walker B.N., 2011, The Sonification Handbook, P9"
WOS:001382586600011,"Woo W, 2023, HARDWAREX, V13, DOI 10.1016/j.ohx.2023.e00402"
WOS:001265127000001,"Bach-y-Rita P, 2003, TRENDS COGN SCI, V7, P541, DOI 10.1016/j.tics.2003.10.013"
WOS:001265127000001,"Bevilacqua F, 2016, FRONT NEUROSCI-SWITZ, V10, DOI 10.3389/fnins.2016.00385"
WOS:001265127000001,"Bonetti L, 2018, PSYCHOL MUSIC, V46, P340, DOI 10.1177/0305735617710734"
WOS:001265127000001,"Boyer EO, 2020, EXP BRAIN RES, V238, P1011, DOI 10.1007/s00221-020-05770-6"
WOS:001265127000001,"Boyer ÉO, 2017, EXP BRAIN RES, V235, P691, DOI 10.1007/s00221-016-4827-x"
WOS:001265127000001,"Boyer EO, 2013, FRONT COMPUT NEUROSC, V7, P1, DOI 10.3389/fncom.2013.00026"
WOS:001265127000001,"Carlile S., 2011, The Sonification Handbook, P41"
WOS:001265127000001,"Crasta JE, 2018, NEUROPSYCHOLOGIA, V117, P102, DOI 10.1016/j.neuropsychologia.2018.05.017"
WOS:001265127000001,"Cuppone AV, 2019, FRONT NEUROSCI-SWITZ, V13, DOI 10.3389/fnins.2019.01272"
WOS:001265127000001,"Danna J, 2017, FRONT NEUROSCI-SWITZ, V11, DOI 10.3389/fnins.2017.00137"
WOS:001265127000001,"Danna J, 2015, HUM MOVEMENT SCI, V43, P216, DOI 10.1016/j.humov.2014.12.002"
WOS:001265127000001,"Danna J, 2015, FRONT PSYCHOL, V6, DOI 10.3389/fpsyg.2015.00169"
WOS:001265127000001,"Dubus G, 2013, PLOS ONE, V8, DOI 10.1371/journal.pone.0082491"
WOS:001265127000001,"Dyer JF, 2017, EXP BRAIN RES, V235, P3129, DOI 10.1007/s00221-017-5047-8"
WOS:001265127000001,"Dyer JF, 2017, FRONT NEUROSCI-SWITZ, V11, DOI 10.3389/fnins.2017.00463"
WOS:001265127000001,"Ecalle J, 2021, HUM MOVEMENT SCI, V79, DOI 10.1016/j.humov.2021.102844"
WOS:001265127000001,"Effenberg AO, 2016, FRONT NEUROSCI-SWITZ, V10, DOI 10.3389/fnins.2016.00219"
WOS:001265127000001,"Effenberg AO, 2005, IEEE MULTIMEDIA, V12, P53, DOI 10.1109/MMUL.2005.31"
WOS:001265127000001,"Dyer JF, 2015, The Open Psychology Journal, V8, P192, DOI [10.2174/1874350101508010192, 10.2174/1874350101508010192, DOI 10.2174/1874350101508010192]"
WOS:001265127000001,"Fehse U, 2020, APPL SCI-BASEL, V10, DOI 10.3390/app10020429"
WOS:001265127000001,"FITZGIBBONS PJ, 1983, J ACOUST SOC AM, V74, P67, DOI 10.1121/1.389619"
WOS:001265127000001,"FITZGIBBONS PJ, 1984, J ACOUST SOC AM, V75, P566, DOI 10.1121/1.390529"
WOS:001265127000001,"FREIDES D, 1974, PSYCHOL BULL, V81, P284, DOI 10.1037/h0036331"
WOS:001265127000001,"Gaveau V, 2014, NEUROPSYCHOLOGIA, V55, P25, DOI 10.1016/j.neuropsychologia.2013.12.005"
WOS:001265127000001,"GAVER WW, 1993, ECOL PSYCHOL, V5, P1, DOI 10.1207/s15326969eco0501_1"
WOS:001265127000001,"Ghai S, 2019, ANN NY ACAD SCI, V1438, P50, DOI 10.1111/nyas.13967"
WOS:001265127000001,"Ghai S, 2018, FRONT NEUROL, V9, DOI 10.3389/fneur.2018.00488"
WOS:001265127000001,"Ghai S, 2018, FRONT NEUROSCI-SWITZ, V12, DOI 10.3389/fnins.2018.00142"
WOS:001265127000001,"Giomi A, 2020, PROCEEDINGS OF THE 7TH INTERNATIONAL CONFERENCE ON MOVEMENT AND COMPUTING, MOCO 2020, DOI 10.1145/3401956.3404226"
WOS:001265127000001,"Gomi H, 2008, CURR OPIN NEUROBIOL, V18, P558, DOI 10.1016/j.conb.2008.11.002"
WOS:001265127000001,"Grahn JA, 2012, EXP BRAIN RES, V220, P51, DOI 10.1007/s00221-012-3114-8"
WOS:001265127000001,"Grantham DW, 2003, J ACOUST SOC AM, V114, P1009, DOI 10.1121/1.1590970"
WOS:001265127000001,"GREEN DM, 1971, PSYCHOL REV, V78, P540, DOI 10.1037/h0031798"
WOS:001265127000001,"Guerra J, 2020, SCI SPORT, V35, P119, DOI 10.1016/j.scispo.2019.12.004"
WOS:001265127000001,"Howard MA, 2000, J COMP NEUROL, V416, P79, DOI 10.1002/(SICI)1096-9861(20000103)416:1<79::AID-CNE6>3.0.CO;2-2"
WOS:001265127000001,"Hu WJ, 2020, SENSORS-BASEL, V20, DOI 10.3390/s20113222"
WOS:001265127000001,"Ishikawa T, 2016, NEUROSCI RES, V104, P72, DOI 10.1016/j.neures.2015.12.003"
WOS:001265127000001,"Kantan P, 2022, FRONT PSYCHOL, V13, DOI 10.3389/fpsyg.2022.806861"
WOS:001265127000001,"Kawato M, 1999, CURR OPIN NEUROBIOL, V9, P718, DOI 10.1016/S0959-4388(99)00028-8"
WOS:001265127000001,"Koshimori Y, 2019, FRONT NEUROSCI-SWITZ, V13, DOI 10.3389/fnins.2019.00106"
WOS:001265127000001,"Küssner MB, 2014, FRONT PSYCHOL, V5, DOI 10.3389/fpsyg.2014.00789"
WOS:001265127000001,"Ley-Flores J, 2022, SCI REP-UK, V12, DOI 10.1038/s41598-022-06210-x"
WOS:001265127000001,"Liu WY, 2022, ACM T APPL PERCEPT, V19, DOI 10.1145/3482967"
WOS:001265127000001,"Matinfar S, 2023, SCI REP-UK, V13, DOI 10.1038/s41598-023-32778-z"
WOS:001265127000001,"Merabet LB, 2009, NEUROREPORT, V20, P132, DOI 10.1097/WNR.0b013e32832104dc"
WOS:001265127000001,"Merchant H, 2015, PHILOS T R SOC B, V370, P91, DOI 10.1098/rstb.2014.0093"
WOS:001265127000001,"Miall RC, 1996, NEURAL NETWORKS, V9, P1265, DOI 10.1016/S0893-6080(96)00035-4"
WOS:001265127000001,"Morillon B, 2017, P NATL ACAD SCI USA, V114, pE8913, DOI 10.1073/pnas.1705373114"
